family;genus;species;sex;id;date;user;body_lengths;forewing_lengths;hindwing_lengths;body_colors;continents;habitats;climates;polymorphisms;colortypes;dimorphisms;ecozones;flightmodes;geo_polymorphisms;matings;opennesss;patterns;placements;territorialitys;colourations;pigments;citations
Aeshnidae;Anax;chloromelas;male;60;2016-03-18 11:12:36.139000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;concolor;male;61;2016-03-18 11:12:36.244000+00:00;John;71.00000;;45.00000;green;south america;lake;Af;monomorphic;pigment;medium;nearctic;flier;;none;semi;plain;;;no;;Paulson (2009)
Aeshnidae;Anax;concolor;male;61;2016-03-18 11:12:36.244000+00:00;John;;;;brown;north america;pond;Aw;;;;neotropical;;;;open;spotted;;;;;Heckman (2006)
Aeshnidae;Anax;concolor;male;61;2016-03-18 11:12:36.244000+00:00;John;;;;blue;;;Cwb;;;;;;;;;;;;;;Kompier (2015)
Aeshnidae;Anax;concolor;male;61;2016-03-18 11:12:36.244000+00:00;John;;;;;;;BSh;;;;;;;;;;;;;;
Aeshnidae;Anax;concolor;male;61;2016-03-18 11:12:36.244000+00:00;John;;;;;;;Am;;;;;;;;;;;;;;
Aeshnidae;Anax;concolor;male;61;2016-03-18 11:12:36.244000+00:00;John;;;;;;;Cwa;;;;;;;;;;;;;;
Aeshnidae;Anax;congoliath;male;62;2016-03-18 11:12:36.494000+00:00;John;;;59.00000;black;afrika;stream;;;pigment;;afrotropical;flier;;;closed;plain;;;no;;Dijkstra and Clausnitzer (2014)
Aeshnidae;Anax;congoliath;male;62;2016-03-18 11:12:36.494000+00:00;John;;;;green;;river;;;;;;;;;;;;;;;
Aeshnidae;Anax;congoliath;male;62;2016-03-18 11:12:36.494000+00:00;John;;;;orange;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;ephippiger;male;63;2016-03-18 11:12:36.774000+00:00;John;67.00000;;44.50000;green;asia;wetland;;;pigment;weak;palearctic;flier;;contact;semi;striped;;;no;;Suhling and Martens (2007)
Aeshnidae;Anax;ephippiger;male;63;2016-03-18 11:12:36.774000+00:00;John;;;;brown;afrika;pond;;;;;afrotropical;;;;;plain;;;;;Onzono Kawashima and Futahashi (2012)
Aeshnidae;Anax;ephippiger;male;63;2016-03-18 11:12:36.774000+00:00;John;;;;blue;europe;;;;;;;;;;;spotted;;;;;Tarboton and Tarboton (2002)
Aeshnidae;Anax;ephippiger;male;63;2016-03-18 11:12:36.774000+00:00;John;;;;;;;;;;;;;;;;;;;;;Samways (2008)
Aeshnidae;Anax;fumosus;male;64;2016-03-18 11:12:37.004000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;georgius;male;65;2016-03-18 11:12:37.072000+00:00;John;;;;green;australia;pond;BSh;;pigment;;australasia;;;;;plain;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Anax;georgius;male;65;2016-03-18 11:12:37.072000+00:00;John;;;;black;;;Aw;;;;;;;;;spotted;;;;;
Aeshnidae;Anax;georgius;male;65;2016-03-18 11:12:37.072000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;gibbosulus;male;66;2016-03-18 11:12:37.229000+00:00;John;;;;green;australia;wetland;Cwa;monomorphic;pigment;weak;australasia;;;;;plain;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Anax;gibbosulus;male;66;2016-03-18 11:12:37.229000+00:00;John;;;;black;;;Cfa;;;;;;;;;spotted;;;;;
Aeshnidae;Anax;gibbosulus;male;66;2016-03-18 11:12:37.229000+00:00;John;;;;white;;;Aw;;;;;;;;;;;;;;
Aeshnidae;Anax;gibbosulus;male;66;2016-03-18 11:12:37.229000+00:00;John;;;;brown;;;BSh;;;;;;;;;;;;;;
Aeshnidae;Anax;guttatus;male;67;2016-03-18 11:12:37.354000+00:00;John;84.00000;;52.00000;green;asia;wetland;Af;monomorphic;pigment;weak;palearctic;percher;;;;plain;mixed;territorial;yes;25;Theischinger and Hawking (2006)
Aeshnidae;Anax;guttatus;male;67;2016-03-18 11:12:37.354000+00:00;John;;;;orange;australia;pond;Aw;;;;indomalaya;flier;;;;spotted;;;;;Subramanian (2005)
Aeshnidae;Anax;guttatus;male;67;2016-03-18 11:12:37.354000+00:00;John;;;;black;;;BSh;;;;oceania;;;;;;;;;;Nair (2011)
Aeshnidae;Anax;guttatus;male;67;2016-03-18 11:12:37.354000+00:00;John;;;;yellow;;;Am;;;;australasia;;;;;;;;;;Okudaira et al (2001)
Aeshnidae;Anax;guttatus;male;67;2016-03-18 11:12:37.354000+00:00;John;;;;brown;;;Cwa;;;;;;;;;;;;;;Hamalainen and Pinratana (1999)
Aeshnidae;Anax;guttatus;male;67;2016-03-18 11:12:37.354000+00:00;John;;;;blue;;;Cfa;;;;;;;;;;;;;;Marinov and Waqa-Sakiti (2013)
Aeshnidae;Anax;guttatus;male;67;2016-03-18 11:12:37.354000+00:00;John;;;;;;;;;;;;;;;;;;;;;Tang Hung Bun et al (2010)
Aeshnidae;Anax;guttatus;male;67;2016-03-18 11:12:37.354000+00:00;John;;;;;;;;;;;;;;;;;;;;;Onzono Kawashima and Futahashi (2012)
Aeshnidae;Anax;immaculifrons;male;68;2016-03-18 11:12:37.569000+00:00;John;84.00000;;57.00000;black;asia;stream;Aw;monomorphic;pigment;weak;palearctic;flier;;noncontact;closed;striped;;territorial;no;;Dijkstra and Lewington (2006)
Aeshnidae;Anax;immaculifrons;male;68;2016-03-18 11:12:37.569000+00:00;John;;;;white;europe;river;;;;;indomalaya;;;;;spotted;;;;;Nair (2011)
Aeshnidae;Anax;immaculifrons;male;68;2016-03-18 11:12:37.569000+00:00;John;;;;green;;;;;;;;;;;;;;;;;Subramanian (2005)
Aeshnidae;Anax;immaculifrons;male;68;2016-03-18 11:12:37.569000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;imperator;male;69;2016-03-18 11:12:37.744000+00:00;John;76.50000;;48.50000;black;asia;lake;Aw;monomorphic;pigment;strong;palearctic;flier;;none;closed;striped;;;no;;Tarboton and Tarboton (2002)
Aeshnidae;Anax;imperator;male;69;2016-03-18 11:12:37.744000+00:00;John;;;;green;afrika;pond;;;;;afrotropical;;;;;plain;;;;;Samways (2008)
Aeshnidae;Anax;imperator;male;69;2016-03-18 11:12:37.744000+00:00;John;;;;blue;europe;;;;;;;;;;;;;;;;Nair (2011)
Aeshnidae;Anax;indicus;male;70;2016-03-18 11:12:37.939000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;junius;male;71;2016-03-18 11:12:38.029000+00:00;John;74.00000;;50.50000;green;asia;stream;Csa;females;pigment;strong;nearctic;flier;;contact;semi;striped;;;no;;Biggs (2000)
Aeshnidae;Anax;junius;male;71;2016-03-18 11:12:38.029000+00:00;John;;;;black;north america;lake;Af;;;;palearctic;;;;;plain;;;;;Askew (1988)
Aeshnidae;Anax;junius;male;71;2016-03-18 11:12:38.029000+00:00;John;;;;brown;europe;ephemeral;BWh;;;;;;;;;;;;;;Dijkstra and Lewington (2006)
Aeshnidae;Anax;junius;male;71;2016-03-18 11:12:38.029000+00:00;John;;;;blue;;wetland;Dfc;;;;;;;;;;;;;;Paulson (2011)
Aeshnidae;Anax;junius;male;71;2016-03-18 11:12:38.029000+00:00;John;;;;;;;Cfa;;;;;;;;;;;;;;Onzono Kawashima and Futahashi (2012)
Aeshnidae;Anax;junius;male;71;2016-03-18 11:12:38.029000+00:00;John;;;;;;;Dfb;;;;;;;;;;;;;;
Aeshnidae;Anax;junius;male;71;2016-03-18 11:12:38.029000+00:00;John;;;;;;;Dfa;;;;;;;;;;;;;;
Aeshnidae;Anax;junius;male;71;2016-03-18 11:12:38.029000+00:00;John;;;;;;;BSk;;;;;;;;;;;;;;
Aeshnidae;Anax;junius;male;71;2016-03-18 11:12:38.029000+00:00;John;;;;;;;Cfb;;;;;;;;;;;;;;
Aeshnidae;Anax;junius;male;71;2016-03-18 11:12:38.029000+00:00;John;;;;;;;BSh;;;;;;;;;;;;;;
Aeshnidae;Anax;junius;male;71;2016-03-18 11:12:38.029000+00:00;John;;;;;;;Dwb;;;;;;;;;;;;;;
Aeshnidae;Anax;junius;male;71;2016-03-18 11:12:38.029000+00:00;John;;;;;;;Csb;;;;;;;;;;;;;;
Aeshnidae;Anax;longipes;male;72;2016-03-18 11:12:38.314000+00:00;John;81.00000;;51.50000;red;north america;lake;Cfb;monomorphic;pigment;strong;nearctic;flier;;none;semi;plain;;;no;;Paulson (2009)
Aeshnidae;Anax;longipes;male;72;2016-03-18 11:12:38.314000+00:00;John;;;;green;;pond;Af;;;;;;;;;;;;;;Dunkle (2000)
Aeshnidae;Anax;longipes;male;72;2016-03-18 11:12:38.314000+00:00;John;;;;;;;Dfb;;;;;;;;;;;;;;Paulson (2011)
Aeshnidae;Anax;longipes;male;72;2016-03-18 11:12:38.314000+00:00;John;;;;;;;Dfa;;;;;;;;;;;;;;
Aeshnidae;Anax;longipes;male;72;2016-03-18 11:12:38.314000+00:00;John;;;;;;;Dfc;;;;;;;;;;;;;;
Aeshnidae;Anax;longipes;male;72;2016-03-18 11:12:38.314000+00:00;John;;;;;;;Cfa;;;;;;;;;;;;;;
Aeshnidae;Anax;maclachlani;male;73;2016-03-18 11:12:38.464000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;mandrakae;male;74;2016-03-18 11:12:38.514000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;nigrofasciatus;male;75;2016-03-18 11:12:38.579000+00:00;John;77.50000;;46.00000;yellow;asia;stream;Cfa;;pigment;strong;palearctic;flier;monomorphic;;;striped;;territorial;no;;Onzono Kawashima and Futahashi (2012)
Aeshnidae;Anax;nigrofasciatus;male;75;2016-03-18 11:12:38.579000+00:00;John;;;;black;;pond;Dfa;;;;indomalaya;;;;;spotted;;;;;Okudaira et al (2001)
Aeshnidae;Anax;nigrofasciatus;male;75;2016-03-18 11:12:38.579000+00:00;John;;;;green;;;;;;;;;;;;;;;;;Tze-wai et al (2011)
Aeshnidae;Anax;nigrofasciatus;male;75;2016-03-18 11:12:38.579000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;panybeus;male;76;2016-03-18 11:12:38.749000+00:00;John;91.00000;;52.00000;white;asia;;Dfa;monomorphic;pigment;weak;palearctic;;;;;plain;;;no;;Onzono Kawashima and Futahashi (2012)
Aeshnidae;Anax;panybeus;male;76;2016-03-18 11:12:38.749000+00:00;John;;;;green;;;;;;;indomalaya;;;;;spotted;;;;;Okudaira et al (2001)
Aeshnidae;Anax;panybeus;male;76;2016-03-18 11:12:38.749000+00:00;John;;;;black;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;panybeus;male;76;2016-03-18 11:12:38.749000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;panybeus;male;76;2016-03-18 11:12:38.749000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;parthenope;male;77;2016-03-18 11:12:38.859000+00:00;John;68.50000;;48.00000;yellow;asia;lake;Cfa;monomorphic;pigment;strong;palearctic;flier;;contact;semi;striped;;;no;;Askew (1988)
Aeshnidae;Anax;parthenope;male;77;2016-03-18 11:12:38.859000+00:00;John;;;;black;afrika;river;Dfa;;;;indomalaya;;;;;plain;;;;;Onzono Kawashima and Futahashi (2012)
Aeshnidae;Anax;parthenope;male;77;2016-03-18 11:12:38.859000+00:00;John;;;;green;europe;pond;;;;;;;;;;;;;;;Dijkstra and Lewington (2006)
Aeshnidae;Anax;parthenope;male;77;2016-03-18 11:12:38.859000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;Tze-wai et al (2011)
Aeshnidae;Anax;piraticus;male;78;2016-03-18 11:12:39.039000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;pugnax;male;79;2016-03-18 11:12:39.109000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;selysi;male;80;2016-03-18 11:12:39.169000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;speratus;male;81;2016-03-18 11:12:39.254000+00:00;John;79.50000;;54.50000;red;afrika;stream;;;pigment;weak;afrotropical;flier;;contact;semi;plain;;;no;;Dijkstra and Clausnitzer (2014)
Aeshnidae;Anax;speratus;male;81;2016-03-18 11:12:39.254000+00:00;John;;;;brown;;river;;;;;;;;;;;;;;;Tarboton and Tarboton (2002)
Aeshnidae;Anax;speratus;male;81;2016-03-18 11:12:39.254000+00:00;John;;;;;;pond;;;;;;;;;;;;;;;Samways (2008)
Aeshnidae;Anax;strenuus;male;82;2016-03-18 11:12:39.374000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;tristis;male;83;2016-03-18 11:12:39.424000+00:00;John;113.50000;;60.50000;yellow;afrika;pond;;;pigment;medium;afrotropical;flier;;;open;striped;;;no;;Dijkstra and Clausnitzer (2014)
Aeshnidae;Anax;tristis;male;83;2016-03-18 11:12:39.424000+00:00;John;;;;black;;;;;;;;;;;;spotted;;;;;Tarboton and Tarboton (2002)
Aeshnidae;Anax;tristis;male;83;2016-03-18 11:12:39.424000+00:00;John;;;;green;;;;;;;;;;;;;;;;;Samways (2008)
Aeshnidae;Anax;tumorifer;male;84;2016-03-18 11:12:39.534000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Aeshnidae;Anax;walsinghami;male;85;2016-03-18 11:12:39.589000+00:00;John;109.00000;;61.50000;green;north america;stream;Af;females;pigment;strong;nearctic;flier;;;open;plain;;territorial;no;;Paulson (2009)
Aeshnidae;Anax;walsinghami;male;85;2016-03-18 11:12:39.589000+00:00;John;;;;brown;;pond;Aw;;;;neotropical;;;;;spotted;;;;;Dunkle (2000)
Aeshnidae;Anax;walsinghami;male;85;2016-03-18 11:12:39.589000+00:00;John;;;;blue;;;Cwb;;;;;;;;;;;;;;
Aeshnidae;Anax;walsinghami;male;85;2016-03-18 11:12:39.589000+00:00;John;;;;;;;BWh;;;;;;;;;;;;;;
Aeshnidae;Anax;walsinghami;male;85;2016-03-18 11:12:39.589000+00:00;John;;;;;;;BSh;;;;;;;;;;;;;;
Aeshnidae;Anax;walsinghami;male;85;2016-03-18 11:12:39.589000+00:00;John;;;;;;;Am;;;;;;;;;;;;;;
Aeshnidae;Anax;walsinghami;male;85;2016-03-18 11:12:39.589000+00:00;John;;;;;;;Cwa;;;;;;;;;;;;;;
Aeshnidae;Anax;walsinghami;male;85;2016-03-18 11:12:39.589000+00:00;John;;;;;;;BSk;;;;;;;;;;;;;;
Aeshnidae;Andaeschna;andresi;male;86;2016-03-18 11:12:39.789000+00:00;John;;;;blue;south america;;;;;;neotropical;;;;;;;;no;;Heckman (2006)
Aeshnidae;Andaeschna;rufipes;male;87;2016-03-18 11:12:39.914000+00:00;John;;;;;south america;;;;;;neotropical;;;;;;;;;;Heckman (2006)
Aeshnidae;Andaeschna;timotocuica;male;88;2016-03-18 11:12:39.994000+00:00;John;66.80000;;48.00000;red;south america;;;;;;neotropical;;;;;;;;;;Heckman (2006)
Aeshnidae;Andaeschna;unicolor;male;89;2016-03-18 11:12:40.100000+00:00;John;;;;green;south america;;;;;;neotropical;;;;;spotted;;;;;Heckman (2006)
Aeshnidae;Andaeschna;unicolor;male;89;2016-03-18 11:12:40.100000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Antipodophlebia;asthenes;male;90;2016-03-18 11:12:40.236000+00:00;John;;;;green;australia;stream;Cfb;;pigment;medium;australasia;;;;;striped;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Antipodophlebia;asthenes;male;90;2016-03-18 11:12:40.236000+00:00;John;;;;black;;;Cfa;;;;;;;;;plain;;;;;
Aeshnidae;Antipodophlebia;asthenes;male;90;2016-03-18 11:12:40.236000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;anacantha;male;91;2016-03-18 11:12:40.436000+00:00;John;;;;yellow;australia;stream;Csa;;pigment;;australasia;;;;;spotted;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;anacantha;male;91;2016-03-18 11:12:40.436000+00:00;John;;;;black;;river;BSk;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;anacantha;male;91;2016-03-18 11:12:40.436000+00:00;John;;;;brown;;;Csb;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;anacantha;male;91;2016-03-18 11:12:40.436000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;atrata;male;92;2016-03-18 11:12:40.721000+00:00;John;;;;green;australia;stream;Cfb;;pigment;;australasia;;;;;spotted;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;atrata;male;92;2016-03-18 11:12:40.721000+00:00;John;;;;black;;;Cfa;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;atrata;male;92;2016-03-18 11:12:40.721000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;atrata;male;92;2016-03-18 11:12:40.721000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;christine;male;93;2016-03-18 11:12:40.826000+00:00;John;;;;green;australia;stream;Cwa;;pigment;;australasia;;;;;plain;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;christine;male;93;2016-03-18 11:12:40.826000+00:00;John;;;;black;;;Aw;;;;;;;;;spotted;;;;;
Aeshnidae;Austroaeschna;christine;male;93;2016-03-18 11:12:40.826000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;cooloola;male;94;2016-03-18 11:12:41.135000+00:00;John;;;;green;australia;stream;Cfa;;pigment;;australasia;;;;;striped;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;cooloola;male;94;2016-03-18 11:12:41.135000+00:00;John;;;;black;;;;;;;;;;;;spotted;;;;;
Aeshnidae;Austroaeschna;cooloola;male;94;2016-03-18 11:12:41.135000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;cooloola;male;94;2016-03-18 11:12:41.135000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;eungella;male;95;2016-03-18 11:12:41.290000+00:00;John;;;;green;australia;stream;Cwa;;pigment;;australasia;;;;;striped;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;eungella;male;95;2016-03-18 11:12:41.290000+00:00;John;;;;black;;;Aw;;;;;;;;;spotted;;;;;
Aeshnidae;Austroaeschna;eungella;male;95;2016-03-18 11:12:41.290000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;eungella;male;95;2016-03-18 11:12:41.290000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;flavomaculata;male;96;2016-03-18 11:12:41.435000+00:00;John;;;;yellow;australia;;Cfb;;pigment;;australasia;;;;;striped;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;flavomaculata;male;96;2016-03-18 11:12:41.435000+00:00;John;;;;black;;;Cfa;;;;;;;;;spotted;;;;;
Aeshnidae;Austroaeschna;flavomaculata;male;96;2016-03-18 11:12:41.435000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;flavomaculata;male;96;2016-03-18 11:12:41.435000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;hardyi;male;97;2016-03-18 11:12:41.545000+00:00;John;;;;orange;australia;stream;Cfb;;pigment;;australasia;;;;;spotted;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;hardyi;male;97;2016-03-18 11:12:41.545000+00:00;John;;;;black;;river;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;hardyi;male;97;2016-03-18 11:12:41.545000+00:00;John;;;;yellow;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;hardyi;male;97;2016-03-18 11:12:41.545000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;hardyi;male;97;2016-03-18 11:12:41.545000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;inermis;male;98;2016-03-18 11:12:41.675000+00:00;John;;;;green;australia;stream;Cfb;;pigment;;australasia;;;;;striped;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;inermis;male;98;2016-03-18 11:12:41.675000+00:00;John;;;;black;;river;Cfa;;;;;;;;;spotted;;;;;
Aeshnidae;Austroaeschna;inermis;male;98;2016-03-18 11:12:41.675000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;inermis;male;98;2016-03-18 11:12:41.675000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;ingrid;male;99;2016-03-18 11:12:41.795000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;muelleri;male;100;2016-03-18 11:12:41.855000+00:00;John;;;;green;australia;stream;BSh;;pigment;;australasia;;;;;striped;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;muelleri;male;100;2016-03-18 11:12:41.855000+00:00;John;;;;black;;;;;;;;;;;;spotted;;;;;
Aeshnidae;Austroaeschna;muelleri;male;100;2016-03-18 11:12:41.855000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;muelleri;male;100;2016-03-18 11:12:41.855000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;multipunctata;male;101;2016-03-18 11:12:41.945000+00:00;John;;;;yellow;australia;stream;Cfb;;pigment;;australasia;;;;;striped;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;multipunctata;male;101;2016-03-18 11:12:41.945000+00:00;John;;;;black;;;Cfa;;;;;;;;;spotted;;;;;
Aeshnidae;Austroaeschna;multipunctata;male;101;2016-03-18 11:12:41.945000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;oPcura;male;102;2016-03-18 11:12:42.045000+00:00;John;;;;yellow;australia;stream;Cfb;;pigment;;australasia;;;;;spotted;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;oPcura;male;102;2016-03-18 11:12:42.045000+00:00;John;;;;black;;river;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;oPcura;male;102;2016-03-18 11:12:42.045000+00:00;John;;;;brown;;pond;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;oPcura;male;102;2016-03-18 11:12:42.045000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;parvistigma;male;103;2016-03-18 11:12:42.165000+00:00;John;;;;yellow;australia;stream;Cfb;;pigment;;australasia;;;;;spotted;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;parvistigma;male;103;2016-03-18 11:12:42.165000+00:00;John;;;;black;;river;Csb;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;parvistigma;male;103;2016-03-18 11:12:42.165000+00:00;John;;;;brown;;;Cfa;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;parvistigma;male;103;2016-03-18 11:12:42.165000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;pulchra;male;104;2016-03-18 11:12:42.265000+00:00;John;;;;green;australia;stream;Cfb;;pigment;;australasia;;;;;striped;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;pulchra;male;104;2016-03-18 11:12:42.265000+00:00;John;;;;black;;river;Cfa;;;;;;;;;spotted;;;;;
Aeshnidae;Austroaeschna;pulchra;male;104;2016-03-18 11:12:42.265000+00:00;John;;;;yellow;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;pulchra;male;104;2016-03-18 11:12:42.265000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;pulchra;male;104;2016-03-18 11:12:42.265000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;sigma;male;105;2016-03-18 11:12:42.390000+00:00;John;;;;yellow;australia;stream;Cfb;;pigment;;australasia;;;;;spotted;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;sigma;male;105;2016-03-18 11:12:42.390000+00:00;John;;;;black;;;Cfa;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;sigma;male;105;2016-03-18 11:12:42.390000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;sigma;male;105;2016-03-18 11:12:42.390000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;speciosa;male;106;2016-03-18 11:12:42.485000+00:00;John;;;;green;australia;stream;Cwa;;pigment;;australasia;;;;;striped;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;speciosa;male;106;2016-03-18 11:12:42.485000+00:00;John;;;;black;;river;Aw;;;;;;;;;spotted;;;;;
Aeshnidae;Austroaeschna;speciosa;male;106;2016-03-18 11:12:42.485000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;subapicalis;male;107;2016-03-18 11:12:42.555000+00:00;John;;;;green;australia;stream;Cfb;;pigment;;australasia;;;;;spotted;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;subapicalis;male;107;2016-03-18 11:12:42.555000+00:00;John;;;;black;;river;Cfa;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;subapicalis;male;107;2016-03-18 11:12:42.555000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;subapicalis;male;107;2016-03-18 11:12:42.555000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;tasmanica;male;108;2016-03-18 11:12:42.655000+00:00;John;;;;yellow;australia;stream;Cfb;;pigment;;australasia;;;;;striped;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;tasmanica;male;108;2016-03-18 11:12:42.655000+00:00;John;;;;black;;river;;;pruinescence;;;;;;;spotted;;;;;
Aeshnidae;Austroaeschna;tasmanica;male;108;2016-03-18 11:12:42.655000+00:00;John;;;;white;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;tasmanica;male;108;2016-03-18 11:12:42.655000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;unicornis;male;109;2016-03-18 11:12:42.780000+00:00;John;;;;yellow;australia;stream;Cfb;;pigment;;australasia;;;;;striped;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austroaeschna;unicornis;male;109;2016-03-18 11:12:42.780000+00:00;John;;;;black;;river;Cfa;;;;;;;;;spotted;;;;;
Aeshnidae;Austroaeschna;unicornis;male;109;2016-03-18 11:12:42.780000+00:00;John;;;;brown;;;BSh;;;;;;;;;;;;;;
Aeshnidae;Austroaeschna;unicornis;male;109;2016-03-18 11:12:42.780000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Aeshnidae;Austrogynacantha;heterogena;male;110;2016-03-18 11:12:42.855000+00:00;John;;;;green;australia;;Csa;;pigment;;australasia;;;;;striped;;;no;;Theischinger and Hawking (2006)
Aeshnidae;Austrogynacantha;heterogena;male;110;2016-03-18 11:12:42.855000+00:00;John;;;;black;;;Aw;;;;;;;;;spotted;;;;;
Aeshnidae;Austrogynacantha;heterogena;male;110;2016-03-18 11:12:42.855000+00:00;John;;;;yellow;;;BWh;;;;;;;;;;;;;;
